spoof,price_level,side,size,L1BidVolume,L1AskVolume,L2BidVolume,L2AskVolume,L3BidVolume,L3AskVolume,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9
1,1,1,0,1,0,2,1,0,2,0.17156768,0.13301528,-0.18848465,0.72067213,-1.0541544,0.28657314,0.46592414,0.5541807,0.10703191,0.60316867
0,4,1,0,0,0,0,0,1,0,0.9240993,1.1854613,0.25293618,-0.47574097,0.048906974,-0.026547492,-0.058364585,-0.40733898,0.58569777,-0.43437046
0,4,1,0,0,0,0,1,1,1,1.0546513,1.2848396,0.31369594,-0.5485815,0.21095443,-0.031936646,-0.08760016,-0.56513107,0.7421639,-0.53527975
1,1,0,0,0,1,0,1,1,0,0.05635971,0.01400733,-0.08151956,0.7344142,-0.18619776,-1.1214116,0.32086545,0.6866499,0.057109505,0.73978287
0,4,1,0,0,1,0,1,1,0,0.9298793,1.1859155,0.30592734,-0.43680412,0.5577007,-0.73662543,-0.12436491,-0.4924279,0.7000489,-0.41611022
1,1,0,2,3,0,0,1,0,0,0.12399235,0.08532888,-0.25558543,0.8315762,-1.1673608,0.34334245,0.5274839,0.56983167,0.10207668,0.6591848
0,3,1,0,0,1,2,1,2,4,0.77604854,1.0982761,0.5694904,-0.30208695,-0.021788009,0.35083035,-0.44625372,-0.63879544,0.7710123,-0.38952464
1,1,1,0,0,0,1,0,1,1,0.21563002,0.1771805,-0.12633868,0.6179573,-0.9493074,0.23399577,0.40890998,0.53968537,0.11162129,0.55128884
1,2,0,0,0,2,0,2,0,0,0.12526044,0.14382029,-0.06584577,0.6506691,0.6046578,-2.2487624,0.25858825,0.52238834,0.18458527,0.6560331
1,1,1,2,2,0,2,0,1,1,0.12399235,0.08532888,-0.25558543,0.8315762,-1.1673608,0.34334245,0.5274839,0.56983167,0.10207668,0.6591848
1,2,1,0,0,0,0,0,0,0,0.35168725,0.35198605,-0.020869493,0.37554857,-0.718407,0.14622208,0.2974996,0.40423563,0.17620268,0.37254825
1,1,0,1,1,0,0,0,0,0,0.08082682,0.062477827,-0.20579739,0.8148211,-1.0619571,0.17397597,0.45659435,0.6004146,0.066906184,0.67856735
1,2,1,0,0,0,1,0,1,1,0.3283999,0.30773535,-0.0066916943,0.38916087,-0.72330266,0.13343492,0.29246354,0.46123856,0.14635047,0.41005656
0,1,1,0,0,0,1,1,1,0,0.21321303,0.17475784,-0.12974764,0.62359166,-0.9550587,0.23687991,0.4120375,0.5404805,0.11136952,0.55413467
1,1,0,3,2,0,1,1,0,0,-0.029604197,-0.034220636,-0.28570986,0.99181056,-1.1821089,0.15438488,0.5126296,0.64797026,0.034383148,0.78704447
0,4,1,0,1,2,2,2,4,4,1.426077,1.5812714,1.0417272,-0.9477774,1.3858849,-0.5128052,-0.762297,-1.2114831,1.3778086,-0.89690953
0,4,1,0,1,1,1,1,2,2,1.2615685,1.4924345,0.6545442,-0.8166815,0.6227085,-0.0052451193,-0.4140784,-0.903402,1.0218649,-0.7769829
0,4,0,0,0,1,1,2,3,4,0.9756037,1.021646,0.8407659,-0.3947941,1.5838487,-1.6339282,-0.57176584,-0.62988645,1.0619078,-0.31280863
1,1,0,1,2,2,4,3,0,1,0.28998744,0.30979863,-0.15993477,0.57160175,-0.62672675,-0.1977323,0.41032076,0.3657454,0.22505452,0.45179427
0,4,0,0,0,0,2,2,2,3,1.1173978,1.1755096,0.6417942,-0.5823009,0.922378,-0.6934967,-0.33085376,-0.5744992,0.9288405,-0.46766043
0,4,0,0,1,1,3,2,2,2,1.2525232,1.3092024,0.7335654,-0.77497214,1.1689899,-0.82003725,-0.40637058,-0.6829557,1.0089655,-0.60592145
1,1,1,3,2,1,1,3,1,2,0.09470445,0.13102573,-0.2812059,0.8607703,-1.1150804,0.21703854,0.5018415,0.4784131,0.12978604,0.6320167
0,4,0,0,0,1,1,2,2,3,0.90426564,0.9870862,0.68312806,-0.33317965,1.4053344,-1.6374658,-0.43801945,-0.5168047,0.932166,-0.2579447
0,4,1,0,1,0,2,0,1,1,0.78151846,0.995835,0.35391495,-0.32057238,-0.049882762,0.07728654,-0.15522833,-0.29052746,0.54536426,-0.27364933
1,4,1,0,0,0,0,0,1,0,0.9240993,1.1854613,0.25293618,-0.47574097,0.048906974,-0.026547492,-0.058364585,-0.40733898,0.58569777,-0.43437046
0,4,1,0,1,0,2,1,3,3,0.9700983,1.2671432,0.6578906,-0.52658725,0.26296544,0.23372826,-0.49635798,-0.7811821,0.894451,-0.56212753
0,4,0,0,0,0,1,1,0,1,0.8450188,1.0398923,0.34150773,-0.37040067,0.49415523,-0.72069734,-0.13502447,-0.31881487,0.6078649,-0.29083425
1,1,0,4,4,3,0,2,1,2,-0.66060805,-0.5758522,-0.5533519,1.8282707,-0.65917766,-1.6793282,0.6074232,0.95485204,-0.13668594,1.4166013
1,1,1,0,0,1,1,2,2,1,0.50598574,0.4890183,-0.06843929,0.29202166,-0.5843112,0.08127907,0.37565166,0.262466,0.30109185,0.25273436
0,4,1,0,0,0,2,1,2,2,0.898474,1.221012,0.4695081,-0.4679739,0.09288768,0.1711081,-0.32405514,-0.6233315,0.7342769,-0.49259496
0,4,0,0,0,0,0,0,1,1,0.77797616,0.9622114,0.42108262,-0.32095015,0.6140581,-0.89709556,-0.22401468,-0.28145906,0.60265595,-0.22317539
1,1,1,3,0,1,1,1,0,0,-0.23414028,-0.19341809,-0.32582486,1.2051858,-1.2017484,-0.097239524,0.49284905,0.7520232,-0.055760622,0.95730823
0,4,1,0,2,0,3,2,2,3,0.9355325,1.2363546,0.5820366,-0.44485188,0.16632658,0.26382962,-0.42567772,-0.7592479,0.87732434,-0.5210932
1,2,1,0,0,0,0,0,0,0,0.35168725,0.35198605,-0.020869493,0.37554857,-0.718407,0.14622208,0.2974996,0.40423563,0.17620268,0.37254825
0,4,0,0,0,1,1,3,3,3,1.0429394,0.94089776,0.6972767,-0.3465556,1.82058,-2.119378,-0.33347166,-0.45463544,1.0410272,-0.21459706
1,1,0,3,2,2,0,1,1,1,-0.7722328,-0.5704885,-0.49705034,1.8255808,-1.0089171,-1.1940733,0.47388119,0.92970103,-0.22186533,1.3962168
1,1,1,0,0,0,1,0,2,2,0.22417563,0.18574607,-0.11428581,0.59803635,-0.9289729,0.22379872,0.39785248,0.5368741,0.11251137,0.54122704
1,1,1,4,2,0,2,0,1,1,0.12399235,0.08532888,-0.25558543,0.8315762,-1.1673608,0.34334245,0.5274839,0.56983167,0.10207668,0.6591848
0,3,1,0,1,0,2,1,2,1,0.6503449,0.8126673,0.1856495,-0.071735874,-0.30158395,0.12121108,0.029972777,-0.10503345,0.44582722,-0.079264835
0,4,0,0,1,1,2,2,4,4,1.3415095,1.2768191,1.0133932,-0.78368485,1.6789736,-1.1587255,-0.62365246,-0.82526344,1.2595352,-0.6057633
1,2,0,0,0,0,0,0,0,0,0.29252174,0.41825444,0.056687035,0.31288892,-0.4335615,-0.27715397,0.12911817,0.31018764,0.17205894,0.32047892
0,4,1,0,0,0,0,0,0,0,0.8783577,1.1116056,0.20083472,-0.40143138,-0.025028758,-0.032565027,0.0057665408,-0.3158471,0.53500915,-0.3593763
1,1,1,0,0,0,0,0,0,1,0.1984697,0.15998012,-0.15054174,0.6579601,-0.9901406,0.25447235,0.43111444,0.54533064,0.109833926,0.57149374
0,2,1,0,0,1,1,2,2,1,0.717633,0.74230206,0.04475133,0.0037900805,-0.13843715,-0.23093328,0.25984013,0.020521209,0.45896968,0.008009493
0,3,0,0,1,1,2,3,3,3,1.139541,0.9349185,0.60340595,-0.40078557,1.2516848,-1.2468877,-0.14488761,-0.3300715,0.966215,-0.23507105
0,4,0,0,1,0,1,2,2,2,1.3045858,1.193117,0.58588773,-0.6805447,1.1448978,-0.91335976,-0.1485721,-0.48908383,0.9788984,-0.48597974
1,1,1,0,0,0,1,1,2,2,0.21332473,0.17486984,-0.12959008,0.62333125,-0.95479286,0.23674658,0.41189295,0.5404438,0.11138114,0.5540031
1,1,1,1,0,1,3,1,0,1,0.12399235,0.08532888,-0.25558543,0.8315762,-1.1673608,0.34334245,0.5274839,0.56983167,0.10207668,0.6591848
0,4,1,0,1,1,2,2,3,3,1.4100757,1.5526031,0.78688955,-0.9121634,0.86737275,-0.046210587,-0.48124188,-1.0192794,1.1899458,-0.8552142
1,1,1,2,1,0,0,0,0,1,0.12399235,0.08532888,-0.25558543,0.8315762,-1.1673608,0.34334245,0.5274839,0.56983167,0.10207668,0.6591848
0,3,0,0,1,0,2,2,3,3,1.22297,1.0568442,0.5770612,-0.56123537,0.6975345,-0.32304347,-0.10938549,-0.35824502,0.9013975,-0.37768835
0,4,1,0,0,1,1,2,3,3,1.2109361,1.367276,0.69926596,-0.6710981,0.9733409,-0.5496136,-0.43661398,-0.86902875,1.0944833,-0.64836067
0,1,1,0,1,0,1,0,1,1,0.20765126,0.16918308,-0.13759203,0.6365568,-0.968293,0.24351647,0.4192341,0.5423102,0.11079022,0.5606832
0,4,1,0,0,0,0,3,1,1,1.2500257,1.2485685,0.22132352,-0.54211307,0.6634142,-0.6298871,0.16034096,-0.47851437,0.8664246,-0.48578972
0,4,1,0,1,0,3,1,4,2,0.98437226,1.2390246,0.6465542,-0.56049573,0.30472216,0.14850655,-0.45650834,-0.6887719,0.84502625,-0.5382802
1,1,0,4,4,1,2,0,1,1,0.12399235,0.08532888,-0.25558543,0.8315762,-1.1673608,0.34334245,0.5274839,0.56983167,0.10207668,0.6591848
0,4,1,0,1,1,2,2,3,3,1.4100757,1.5526031,0.78688955,-0.9121634,0.86737275,-0.046210587,-0.48124188,-1.0192794,1.1899458,-0.8552142
1,1,0,0,0,0,1,1,1,1,0.27815452,0.24823084,-0.029535428,0.4628777,-0.68165535,-0.017417878,0.31128973,0.5077816,0.12741747,0.474558
1,1,0,3,3,1,0,2,0,0,-0.28586543,-0.26148993,-0.3921761,1.3315351,-0.97603846,-0.57992357,0.5534643,0.7840002,-0.039515495,1.0481696
0,4,1,0,1,0,2,2,2,2,1.0854714,1.2837383,0.47152656,-0.5546097,0.31922892,0.040734082,-0.23003156,-0.6700809,0.86607444,-0.5566255
1,2,0,0,0,1,0,2,1,0,0.34568608,0.22594306,-0.0483042,0.47442734,0.47481954,-1.7829666,0.36266273,0.5276153,0.24816275,0.54727256
1,2,1,0,0,0,0,1,2,0,0.55373275,0.6107852,0.0012676716,0.1527503,-0.4995007,0.08710283,0.26822954,0.1457608,0.32980955,0.13121256
1,1,1,0,1,0,1,1,0,1,0.1798208,0.14128768,-0.17684437,0.70143306,-1.034516,0.27672514,0.45524508,0.55146563,0.10789153,0.59345126
1,1,1,0,0,0,2,1,2,2,0.2135055,0.17505103,-0.12933512,0.6229098,-0.9543627,0.23653087,0.411659,0.5403843,0.11139998,0.5537903
1,1,0,0,0,0,0,0,0,0,0.15762156,0.15139481,-0.032743633,0.56713575,-0.757474,-0.046870857,0.28308135,0.5847351,0.056960136,0.5697545
0,2,1,0,0,1,1,2,2,2,0.7263106,0.78804517,0.13780344,-0.018603578,-0.15101968,-0.07112205,0.14342035,-0.1003953,0.53242844,-0.04741472
0,4,0,0,1,1,2,2,3,3,1.2701715,1.2422594,0.8557553,-0.7220705,1.5004592,-1.1622634,-0.48990613,-0.7121818,1.1297934,-0.5508995
1,4,1,4,0,0,2,2,1,2,0.024144322,0.2579148,-0.3478049,0.93077075,-0.97561646,-0.109389484,0.43447042,0.23209587,0.20650378,0.55392224
1,1,0,0,0,0,1,1,2,2,0.35811123,0.24997422,-0.024720863,0.41367975,-0.54973304,-0.13651788,0.3624236,0.54254407,0.1567742,0.46846873
0,4,1,0,0,1,1,2,4,3,1.2735965,1.3560927,0.7638517,-0.71031886,1.164438,-0.70588696,-0.45394057,-0.86119395,1.1507664,-0.6478004
1,1,0,0,3,0,3,3,1,0,0.58069426,0.28599757,-0.07794313,0.33033636,-0.42463908,-0.14272149,0.5583228,0.57248545,0.2627408,0.42733526
1,1,0,0,0,0,0,1,1,1,0.22499427,0.14471126,-0.07437451,0.57815695,-0.5315638,-0.37071803,0.3728618,0.6007224,0.11233479,0.58744115
1,1,1,0,0,0,1,2,2,3,0.24813908,0.2501045,-0.14375646,0.6086157,-0.951631,0.27687624,0.40644187,0.42817807,0.17290726,0.48940957
0,4,0,0,1,0,1,1,1,2,1.1659122,1.2393054,0.5717391,-0.6671686,0.7296521,-0.43144757,-0.2531199,-0.55125296,0.8700372,-0.5293272
0,4,1,0,0,1,0,1,0,0,0.86721885,1.1970986,0.24134167,-0.3975833,0.36660367,-0.5803521,-0.107038274,-0.5002625,0.6437658,-0.41667044
1,1,0,0,0,2,0,1,4,0,0.09447721,-0.14293373,0.019177198,0.7651559,0.66531384,-2.3247318,0.31697807,0.84830195,0.12663376,0.89549994
0,4,1,0,1,0,2,1,4,3,1.0857134,1.2971766,0.73286223,-0.62105125,0.45914716,0.14260069,-0.50856346,-0.80028665,0.97407246,-0.6056487
0,4,0,0,1,0,0,2,1,1,1.179558,1.0570543,0.392802,-0.5044141,1.1193383,-1.2626618,0.03538522,-0.29214665,0.8402428,-0.32123
1,2,0,1,0,1,2,1,1,0,-0.05247736,0.16472057,-0.107255325,0.76659274,-0.5147642,-0.7111441,0.18285301,0.42173308,0.07073608,0.6136315
0,4,0,0,1,1,3,2,4,4,1.3951993,1.3783221,1.0488409,-0.8982011,1.5260187,-0.8129616,-0.67386323,-0.90911895,1.268449,-0.71564907
1,2,0,0,0,1,0,1,1,0,0.26960555,0.261205,0.003328085,0.4484853,0.25103527,-1.4563686,0.23934232,0.47212458,0.19636975,0.5041037
1,1,1,0,0,0,0,0,0,0,0.2069036,0.16843373,-0.1386465,0.63829964,-0.97007203,0.24440858,0.42020148,0.5425561,0.11071238,0.5615635
1,1,0,0,1,1,1,1,2,1,0.4405215,0.2784524,0.0143175125,0.33692914,-0.15543625,-0.6226932,0.35802835,0.5346649,0.21663134,0.44561023
0,1,1,0,1,2,2,2,4,3,0.7974682,0.71852213,0.3429379,-0.039063647,-0.020302199,0.050427914,0.023554645,-0.10723918,0.65588045,-0.022362322
1,1,1,0,0,0,0,0,0,1,0.1984697,0.15998012,-0.15054174,0.6579601,-0.9901406,0.25447235,0.43111444,0.54533064,0.109833926,0.57149374
1,2,1,0,0,0,0,0,1,0,0.3991169,0.41941416,0.0012999475,0.30367094,-0.6535968,0.12821975,0.26957917,0.34170055,0.20722987,0.30710715
1,4,1,4,0,0,1,1,0,1,-0.08863777,0.11728746,-0.354589,1.0494758,-1.0289521,-0.17848633,0.44116223,0.37150025,0.12546012,0.6875784
0,4,0,0,0,1,1,1,2,2,0.81957495,0.9763486,0.6405131,-0.33663106,1.1937683,-1.4716381,-0.44347423,-0.4502228,0.80612916,-0.24530794
0,4,1,0,1,1,2,2,4,4,1.4934392,1.5965228,0.94688594,-0.9863229,1.0470419,-0.02787885,-0.61382526,-1.1384785,1.3249875,-0.92008847
1,1,1,0,0,0,1,2,2,2,0.26218578,0.26284432,-0.1483822,0.58529395,-0.9327511,0.25412324,0.4142658,0.4323372,0.16762653,0.47765464
1,1,0,4,4,0,0,2,0,1,-0.01171422,-0.020296216,-0.2822011,0.9731474,-1.1803912,0.17639354,0.5143598,0.63886917,0.04226771,0.7721521
1,1,1,0,0,0,0,0,0,1,0.1984697,0.15998012,-0.15054174,0.6579601,-0.9901406,0.25447235,0.43111444,0.54533064,0.109833926,0.57149374
1,1,0,0,0,0,0,0,0,0,0.15762156,0.15139481,-0.032743633,0.56713575,-0.757474,-0.046870857,0.28308135,0.5847351,0.056960136,0.5697545
0,4,0,0,0,0,1,2,1,1,0.9836925,0.99370396,0.35565645,-0.38377678,0.9094011,-1.2026098,-0.030476749,-0.25664568,0.7167262,-0.2474867
1,1,1,2,1,0,2,3,2,3,0.12399235,0.08532888,-0.25558543,0.8315762,-1.1673608,0.34334245,0.5274839,0.56983167,0.10207668,0.6591848
0,4,1,0,0,1,1,3,1,1,1.1442733,1.2631509,0.33355328,-0.5220243,0.84046096,-0.8823284,-0.04724659,-0.5885308,0.8875778,-0.4958455
0,4,1,0,1,1,3,2,3,3,1.276483,1.5083375,0.78560627,-0.8313035,0.6964353,0.06915447,-0.5495648,-1.0078591,1.1163199,-0.8091987
1,1,0,0,0,0,1,1,1,1,0.27815452,0.24823084,-0.029535428,0.4628777,-0.68165535,-0.017417878,0.31128973,0.5077816,0.12741747,0.474558
0,4,0,0,0,0,0,0,1,1,0.77797616,0.9622114,0.42108262,-0.32095015,0.6140581,-0.89709556,-0.22401468,-0.28145906,0.60265595,-0.22317539
0,4,1,0,1,3,1,2,3,0,1.115574,1.2210591,0.6462668,-0.5698607,1.7280741,-1.9397455,-0.38645697,-0.6779575,1.0310161,-0.4660573
0,4,0,0,1,1,2,0,1,2,0.9841465,1.2888932,0.73440593,-0.6729249,0.6825502,-0.35824978,-0.58258206,-0.71560395,0.8386122,-0.58217055
0,4,0,0,0,0,1,1,2,1,0.97033966,1.0175259,0.4706791,-0.4488423,0.8763491,-1.033244,-0.16967775,-0.30314535,0.720431,-0.28971368
1,1,0,0,0,1,1,3,2,1,0.34163797,0.048746526,-0.13513048,0.62182087,0.24320179,-1.5404077,0.55706817,0.7394532,0.20513502,0.70714796
1,2,1,1,0,0,1,0,2,0,0.21225032,0.17862424,-0.14197065,0.63523394,-0.9690221,0.24740401,0.4214093,0.52939606,0.11760661,0.55293685
1,1,1,0,0,0,0,0,0,0,0.2069036,0.16843373,-0.1386465,0.63829964,-0.97007203,0.24440858,0.42020148,0.5425561,0.11071238,0.5615635
1,2,1,0,1,0,2,0,0,1,0.27679485,0.23848814,-0.040071145,0.4753744,-0.8037646,0.16101089,0.32976624,0.51956385,0.117991954,0.47927213
0,4,0,0,0,1,1,1,1,2,0.7569145,0.98753166,0.5759274,-0.29741013,1.0026711,-1.3153646,-0.42614752,-0.45805746,0.749846,-0.24586816
1,1,0,0,1,0,3,1,2,3,0.28684613,0.2755062,0.081331655,0.43081558,-0.7362362,0.22204015,0.18935144,0.41832477,0.18486646,0.42914164
1,1,0,0,0,0,0,0,0,0,0.15762156,0.15139481,-0.032743633,0.56713575,-0.757474,-0.046870857,0.28308135,0.5847351,0.056960136,0.5697545
0,4,0,0,2,0,2,0,1,0,1.0722289,1.2129095,0.48457712,-0.6812175,0.4055487,-0.16740087,-0.2060719,-0.4125374,0.67809993,-0.50208604
0,4,1,0,1,1,2,1,3,3,1.2113392,1.4920886,0.8132572,-0.80998147,0.6314402,0.12845173,-0.6149848,-1.0111812,1.0832807,-0.7958419
1,1,1,1,0,0,0,1,1,1,0.12399235,0.08532888,-0.25558543,0.8315762,-1.1673608,0.34334245,0.5274839,0.56983167,0.10207668,0.6591848
0,4,1,0,1,1,3,2,4,4,1.3598464,1.5522571,0.9456026,-0.905463,0.8761043,0.08748627,-0.6821482,-1.1270584,1.2513616,-0.87407297
0,4,1,0,0,0,0,1,0,1,0.942691,1.2522659,0.2385105,-0.45503676,0.020608298,0.053107053,-0.0710617,-0.54098165,0.6631141,-0.48970562
1,1,1,0,0,0,1,0,0,1,0.19865048,0.16016132,-0.15028678,0.6575387,-0.98971045,0.25425664,0.43088055,0.54527116,0.10985276,0.57128084
0,4,1,0,1,1,1,1,0,1,1.0625899,1.4184816,0.4195763,-0.6480581,0.24685782,0.0675506,-0.2692896,-0.76509804,0.80720186,-0.66858745
0,4,1,0,1,0,2,1,2,2,0.8885425,1.2219672,0.4977885,-0.45288235,0.08618251,0.21238747,-0.3616315,-0.65948755,0.7596921,-0.49623787
0,3,0,0,1,1,2,2,4,4,1.1348658,1.0044837,0.81148076,-0.4882449,1.2060504,-0.9177108,-0.40050846,-0.49748755,1.0433786,-0.33272225
0,4,1,0,0,0,1,1,2,2,1.0044221,1.2844937,0.472409,-0.5418811,0.21968603,0.10176024,-0.28850645,-0.6729103,0.8035797,-0.5541386
1,1,0,0,0,1,1,1,1,0,0.10951996,0.11752689,-0.03668046,0.61913496,-0.33628932,-0.76811135,0.2592934,0.5937092,0.07219213,0.6268998
1,1,0,4,4,0,0,2,1,0,-0.055368304,-0.12828475,-0.30355358,1.0584557,-1.1092062,-0.022716671,0.56483054,0.755964,0.008746028,0.87851924
0,4,0,0,1,1,2,2,4,4,1.3415095,1.2768191,1.0133932,-0.78368485,1.6789736,-1.1587255,-0.62365246,-0.82526344,1.2595352,-0.6057633
1,1,1,0,0,0,1,0,1,1,0.21563002,0.1771805,-0.12633868,0.6179573,-0.9493074,0.23399577,0.40890998,0.53968537,0.11162129,0.55128884
1,1,1,0,1,0,1,0,0,1,0.19067171,0.15216392,-0.1615401,0.6761382,-1.0086961,0.2637773,0.4412046,0.54789597,0.10902175,0.58067524
1,1,0,0,0,0,0,1,0,0,0.14503759,0.14296782,-0.07918908,0.6273549,-0.6634861,-0.25161803,0.32172793,0.56596,0.08297804,0.5935305
0,2,1,0,0,1,1,2,2,3,0.7349882,0.8337882,0.23085557,-0.040997252,-0.1636022,0.08868918,0.027000569,-0.22131175,0.6058872,-0.10283892
0,4,0,0,0,0,0,0,0,0,0.7066381,0.92765164,0.26344478,-0.25933576,0.43554372,-0.90063345,-0.0902683,-0.16837743,0.4729142,-0.16831158
0,4,1,0,0,2,2,3,3,2,1.1725193,1.3011103,0.66800654,-0.60277086,1.3871192,-1.2875051,-0.40590733,-0.8037942,1.0947559,-0.56020504
1,1,1,0,0,1,0,0,0,0,0.26462168,0.2270622,-0.058984727,0.50526047,-0.8346049,0.17704168,0.34682232,0.521738,0.117741495,0.49323082
0,2,0,0,0,1,1,2,4,4,0.62497675,0.46579215,0.50152695,0.15686496,0.82909936,-1.3081719,-0.14280471,0.033499964,0.6858779,0.23383363
1,2,1,0,0,0,2,0,2,2,0.30885017,0.27758604,0.03286975,0.39518556,-0.7162102,0.14164534,0.25533938,0.48369223,0.13835433,0.4316259
1,1,1,2,1,0,1,1,1,1,0.12399235,0.08532888,-0.25558543,0.8315762,-1.1673608,0.34334245,0.5274839,0.56983167,0.10207668,0.6591848
0,4,0,0,1,0,0,0,1,0,1.0188539,1.0813216,0.40062398,-0.53371,0.68362314,-0.77119493,-0.091943905,-0.27989906,0.6616277,-0.35138035
1,1,1,0,0,0,0,0,0,0,0.2069036,0.16843373,-0.1386465,0.63829964,-0.97007203,0.24440858,0.42020148,0.5425561,0.11071238,0.5615635
1,1,1,0,1,0,0,0,0,1,0.19049093,0.15198272,-0.1617951,0.6765596,-1.0091262,0.263993,0.44143856,0.54795545,0.10900292,0.5808881
1,2,0,0,0,0,0,1,1,2,0.4493795,0.42827833,0.059872925,0.2733811,-0.12022192,-0.580894,0.22772789,0.3075106,0.29637986,0.31026974
1,2,1,1,1,0,1,1,1,1,0.22540024,0.22928959,-0.20772405,0.6774977,-1.0282964,0.30445388,0.46744293,0.4366116,0.16814575,0.51936626
0,4,0,0,0,0,0,0,1,1,0.77797616,0.9622114,0.42108262,-0.32095015,0.6140581,-0.89709556,-0.22401468,-0.28145906,0.60265595,-0.22317539
1,2,1,0,0,0,0,0,0,0,0.35168725,0.35198605,-0.020869493,0.37554857,-0.718407,0.14622208,0.2974996,0.40423563,0.17620268,0.37254825
0,4,0,0,0,0,1,2,3,4,1.1350461,1.1085665,0.7639841,-0.52939916,1.2538472,-1.0357229,-0.4143892,-0.6037254,1.0496686,-0.41263855
1,1,1,1,0,0,2,0,0,1,0.12399235,0.08532888,-0.25558543,0.8315762,-1.1673608,0.34334245,0.5274839,0.56983167,0.10207668,0.6591848
0,4,1,0,1,1,3,1,3,3,1.0777466,1.447823,0.81197405,-0.72912157,0.4605028,0.24381688,-0.6833078,-0.99976104,1.0096548,-0.74982643
1,1,0,1,1,2,0,3,1,1,-0.10856545,-0.28405887,-0.3647293,1.2300676,0.10243984,-2.0669057,0.64471775,0.88156176,0.07712713,1.0930791
0,4,0,0,0,0,0,0,0,0,0.7066381,0.92765164,0.26344478,-0.25933576,0.43554372,-0.90063345,-0.0902683,-0.16837743,0.4729142,-0.16831158
0,4,0,0,0,1,0,1,1,1,0.69454694,0.84028566,0.44742733,-0.16050021,1.1682084,-1.8209399,-0.2595169,-0.25328547,0.66747344,-0.08055802
1,2,0,0,0,1,3,0,0,2,0.5098297,0.554772,0.21729292,0.028142989,-0.3489957,0.011351854,0.04931447,0.24022478,0.25738478,0.14803053
0,4,1,0,1,1,3,1,3,3,1.0777466,1.447823,0.81197405,-0.72912157,0.4605028,0.24381688,-0.6833078,-0.99976104,1.0096548,-0.74982643
0,4,1,0,0,0,2,1,2,3,0.87993836,1.2253643,0.55373025,-0.45111918,0.098274834,0.25773582,-0.42817205,-0.7044937,0.7918422,-0.50624377
1,1,0,0,1,0,3,1,2,2,0.30068526,0.26337904,-0.002616182,0.4189421,-0.74538785,0.1350641,0.2943861,0.5082707,0.1227884,0.4498003
1,1,0,0,0,0,0,1,0,0,0.14503759,0.14296782,-0.07918908,0.6273549,-0.6634861,-0.25161803,0.32172793,0.56596,0.08297804,0.5935305
1,1,1,1,1,0,2,0,0,2,0.12399235,0.08532888,-0.25558543,0.8315762,-1.1673608,0.34334245,0.5274839,0.56983167,0.10207668,0.6591848
1,1,0,0,0,0,0,0,1,1,0.1650916,0.1687276,-0.023688927,0.54814625,-0.7295175,-0.07104972,0.26872128,0.5675625,0.06307176,0.5533596
1,1,1,0,0,0,1,0,0,1,0.19865048,0.16016132,-0.15028678,0.6575387,-0.98971045,0.25425664,0.43088055,0.54527116,0.10985276,0.57128084
0,4,1,0,0,1,1,0,0,0,0.9589013,1.2543595,0.3205553,-0.5666167,0.17152846,-0.09872341,-0.14396302,-0.48108667,0.6179302,-0.50530523
0,4,1,0,1,0,1,2,0,1,1.0200855,1.254051,0.2378419,-0.466846,0.11431555,-0.0018352866,-0.016919792,-0.5431969,0.7250372,-0.49424535
1,1,1,2,2,0,2,1,0,2,0.12399235,0.08532888,-0.25558543,0.8315762,-1.1673608,0.34334245,0.5274839,0.56983167,0.10207668,0.6591848
0,4,1,0,1,0,3,2,2,3,0.9196271,1.2533591,0.5552681,-0.45344555,0.13177899,0.26555845,-0.41873258,-0.7587555,0.8478689,-0.5319633
1,1,1,0,3,0,2,1,0,2,0.15561014,0.11702049,-0.21099134,0.75787115,-1.0921257,0.3056145,0.48657227,0.5594303,0.105369836,0.6219574
1,1,0,0,0,0,0,1,0,1,0.15912038,0.1681301,-0.081980065,0.61274827,-0.7052888,-0.16871916,0.32125577,0.5377639,0.09348029,0.5686952
1,1,0,4,4,1,2,2,0,0,-0.07876158,-0.07248151,-0.2953509,1.0430923,-1.1868291,0.093910486,0.5078756,0.672978,0.01271835,0.82796496
1,1,1,0,0,0,0,0,0,0,0.2069036,0.16843373,-0.1386465,0.63829964,-0.97007203,0.24440858,0.42020148,0.5425561,0.11071238,0.5615635
1,1,1,0,0,0,0,0,0,1,0.1984697,0.15998012,-0.15054174,0.6579601,-0.9901406,0.25447235,0.43111444,0.54533064,0.109833926,0.57149374
0,4,0,0,1,1,2,3,4,4,1.4175227,1.2418139,0.9629561,-0.75784,1.9031224,-1.4843644,-0.50177807,-0.77092904,1.3121134,-0.56297594
0,4,0,0,0,0,1,0,2,3,0.9116816,1.1440172,0.70722044,-0.5194744,0.6270353,-0.38798267,-0.5243918,-0.5993128,0.81477034,-0.44334936
0,4,0,0,1,0,1,0,1,1,1.0812213,1.2285676,0.5291241,-0.67061996,0.518086,-0.2656198,-0.25857466,-0.484671,0.7440003,-0.51669043
1,1,0,1,1,0,0,1,2,0,0.10016799,-0.051032722,-0.23119606,0.87489784,-0.7367276,-0.36301783,0.555092,0.7462718,0.0713394,0.79530966
1,1,1,1,0,0,1,0,0,2,0.12399235,0.08532888,-0.25558543,0.8315762,-1.1673608,0.34334245,0.5274839,0.56983167,0.10207668,0.6591848
